id,key,value,type
2407423183,addr:street,Sanchez Street,regular
2407425918,addr:housenumber,400,regular
2407425918,addr:street,Liberty Street,regular
2407425919,addr:housenumber,415,regular
2407425919,addr:street,Liberty Street,regular
2407425920,addr:housenumber,477,regular
2407425920,addr:street,Liberty Street,regular
2407425921,addr:housenumber,482,regular
2407425921,addr:street,Liberty Street,regular
2407427145,addr:housenumber,1,regular
2407427145,addr:street,Rayburn Street,regular
2407427146,addr:housenumber,3,regular
2407427146,addr:street,Rayburn Street,regular
2407427147,addr:housenumber,10,regular
2407427147,addr:street,Rayburn Street,regular
2407427247,addr:housenumber,8,regular
2407427247,addr:street,Rayburn Street,regular
2407427432,addr:housenumber,3772,regular
2407427432,addr:street,21st Street,regular
2407428425,addr:housenumber,3680,regular
2407428425,addr:street,21st Street,regular
2407428426,addr:housenumber,3676,regular
2407428426,addr:street,21st Street,regular
2407428427,addr:housenumber,3677,regular
2407428427,addr:street,21st Street,regular
2407429302,addr:housenumber,3616,regular
2407429302,addr:street,21st Street,regular
2407429303,addr:housenumber,3600,regular
2407429303,addr:street,21st Street,regular
2407429304,addr:housenumber,3601,regular
2407429304,addr:street,21st Street,regular
2407432300,addr:housenumber,910,regular
2407432300,addr:street,Church Street,regular
2411576667,addr:city,San Francisco,regular
2411576667,addr:housenumber,233,regular
2411576667,addr:postcode,94103,regular
2411576667,addr:street,14th Street,regular
2411576667,amenity,restaurant,regular
2411576667,name,Mission Public SF,regular
2411576667,website,http://missionpublicsf.com,regular
2411607007,amenity,bank,regular
2411607007,atm,yes,regular
2411607007,name,Chase,regular
2411692096,amenity,cafe,regular
2411692096,cuisine,sandwich,regular
2411692096,name,Anderson Bakery,regular
2411692096,website,http://usa.andersenbakery.com/,regular
2411698457,amenity,cafe,regular
2411698457,cuisine,coffee_shop,regular
2411698457,internet_access,no,regular
2411698457,name,Blue Bottle Coffee,regular
2429468220,addr:city,San Francisco,regular
2429468220,addr:housenumber,101,regular
2429468220,addr:postcode,94108,regular
2429468220,addr:street,Post Street,regular
2429468220,amenity,cafe,regular
2429468220,internet_access,yes,regular
2429468220,name,Capital One 360 Café,regular
2429468220,website,http://cafes.capitalone360.com/san_francisco/,regular
2429468220,wheelchair,yes,regular
2430288254,addr:city,San Francisco,regular
2430288254,addr:housenumber,378,regular
2430288254,addr:postcode,94117,regular
2430288254,addr:street,Fillmore Street,regular
2430288254,name,Abes Market,regular
2430288254,shop,supermarket,regular
2430411630,addr:city,San Francisco,regular
2430411630,addr:housenumber,593,regular
2430411630,addr:postcode,94110,regular
2430411630,addr:street,Guerrero Street,regular
2430411630,name,Bernal Cutlery,regular
2430411630,shop,yes,regular
2431300201,amenity,cafe,regular
2431300201,name,Coffee Choice,regular
2435236209,amenity,bicycle_rental,regular
2435236209,capacity,19,regular
2435236209,name,Post at Kearney,regular
2435236209,network,Ford GoBike,regular
2435236209,network:wikidata,Q16971391,regular
2435236209,operator,Motivate,regular
2435236209,operator:wikidata,Q4735954,regular
2440664011,building,house,regular
2440664011,name,20mission Hacker Hotel,regular
2440664011,payment:bitcoin,yes,regular
2440664011,website,http://20mission.com,regular
2443593161,addr:floor,2,regular
2443593161,addr:housenumber,727,regular
2443593161,addr:street,Sansome Street,regular
2443593161,name,Humble Bundle,regular
2443593161,office,it,regular
2443593161,payment:bitcoin,yes,regular
2443593161,website,https://humblebundle.com/,regular
2447630450,addr:city,San Francisco,regular
2447630450,addr:housenumber,301,regular
2447630450,addr:postcode,94158,regular
2447630450,addr:street,King Street,regular
2447630450,amenity,restaurant,regular
2447630450,cuisine,sushi,regular
2447630450,name,Tsunami Sushi Mission Bay,regular
2453601076,amenity,bank,regular
2453601076,atm,yes,regular
2453601076,name,Chase Bank ATM,regular
2453721644,addr:housenumber,815,regular
2453721644,addr:street,Market Street,regular
2453721644,name,Levi's Store,regular
2453721644,shop,clothes,regular
2454893965,addr:city,San Francisco,regular
2454893965,addr:housenumber,260,regular
2454893965,addr:postcode,94122,regular
2454893965,addr:street,Judah Street,regular
2454893965,name,Soft Cities,regular
2454893965,office,yes,regular
2454979580,addr:city,San Francisco,regular
2454979580,addr:housenumber,2140,regular
2454979580,addr:postcode,94110,regular
2454979580,addr:street,Mission Street,regular
2454979580,amenity,bar,regular
2454979580,cuisine,american,regular
2454979580,email,info@thesycamoresf.com,regular
2454979580,name,The Sycamore,regular
2454979580,opening_hours,Mo-Su 11:30-00:00,regular
2454979580,phone,+14152527704,regular
2454979580,website,http://www.thesycamoresf.com,regular
2457582442,addr:city,San Francisco,regular
2457582442,addr:housenumber,344,regular
2457582442,addr:postcode,94104,regular
2457582442,addr:street,Pine Street,regular
2457582442,amenity,community_centre,regular
2457582442,name,One Leidesdorff,regular
2457582442,short_name,One L,regular
2457582442,source,Survey and website,regular
2457582442,website,http://www.onelsf.com/,regular
2465491062,natural,tree,regular
2465491063,natural,tree,regular
2465491064,natural,tree,regular
2465491065,natural,tree,regular
2465491066,natural,tree,regular
2465491067,natural,tree,regular
2465491068,natural,tree,regular
2465491069,natural,tree,regular
2465491070,natural,tree,regular
2465491071,natural,tree,regular
2465491072,natural,tree,regular
2465491073,natural,tree,regular
2465491074,natural,tree,regular
2465491075,natural,tree,regular
2465491076,natural,tree,regular
2465491077,natural,tree,regular
2470269514,amenity,bicycle_rental,regular
2470269514,capacity,23,regular
2470269514,name,Harry Bridges Plaza (Ferry Building),regular
2470269514,network,Ford GoBike,regular
2470269514,network:wikidata,Q16971391,regular
2470269514,operator,Motivate,regular
2470269514,operator:wikidata,Q4735954,regular
2470269515,amenity,bicycle_rental,regular
2470269515,capacity,19,regular
2470269515,name,Steuart at Market,regular
2470269515,network,Ford GoBike,regular
2470269515,network:wikidata,Q16971391,regular
2470269515,operator,Motivate,regular
2470269515,operator:wikidata,Q4735954,regular
2470744224,highway,bus_stop,regular
2470744224,shelter,yes,regular
2474058013,addr:housenumber,201,regular
2474058013,addr:street,Octavia Street,regular
2474058013,amenity,cafe,regular
2474058013,cuisine,mexican,regular
2474058013,name,mercury cafe,regular
2474058021,addr:city,San Francisco,regular
2474058021,addr:housenumber,205,regular
2474058021,addr:postcode,94102,regular
2474058021,addr:state,California,regular
2474058021,addr:street,Oak Street,regular
2474058021,amenity,restaurant,regular
2474058021,cuisine,japanese,regular
2474058021,name,Otoro sushi,regular
2474058022,amenity,cafe,regular
2474058022,cuisine,french,regular
2474058022,name,gourmet and more,regular
2474072786,amenity,restaurant,regular
2474072786,name,The Grove,regular
2474072797,addr:city,San Francisco,regular
2474072797,addr:housenumber,307,regular
2474072797,addr:postcode,94102,regular
2474072797,addr:street,Hayes Street,regular
2474072797,amenity,restaurant,regular
2474072797,cuisine,thai,regular
2474072797,name,Lers Ros,regular
2474072797,phone,+14158749661,regular
2474072799,amenity,restaurant,regular
2474072799,name,Nojo,regular
2477163311,highway,stop,regular
2477163314,highway,stop,regular
2479331390,highway,bus_stop,regular
2479681841,addr:housenumber,2001,regular
2479681841,addr:postcode,94114,regular
2479681841,addr:street,Market Street,regular
2479681841,name,Whole Foods Market,regular
2479681841,phone,+15104287400,regular
2479681841,shop,supermarket,regular
2479681841,website,http://www.wholefoodsmarket.com/stores/2001marketstreet,regular
2481430427,entrance,yes,regular
2481430430,amenity,restaurant,regular
2481430430,cuisine,seafood,regular
2481430430,name,Ferry Plaza Seafood,regular
2481430434,entrance,yes,regular
2481430436,amenity,restaurant,regular
2481430436,name,Il Cane Rosso,regular
2481430439,amenity,toilets,regular
2481430439,toilets:disposal,flush,regular
2481430442,entrance,yes,regular
2481430444,entrance,yes,regular
2481470729,entrance,yes,regular
2481472870,entrance,yes,regular
2481472872,entrance,yes,regular
2482675927,addr:city,San Francisco,regular
2482675927,addr:housenumber,511,regular
2482675927,addr:postcode,94102,regular
2482675927,addr:street,Hayes Street,regular
2482675927,amenity,restaurant,regular
2482675927,cuisine,pizza,regular
2482675927,name,Patxi's,regular
2482675927,opening_hours,11:00-22:00,regular
2482675927,phone,+14155889991,regular
2482675927,website,http://www.patxispizza.com/location/hayes-pizza/,regular
2482675927,wikidata,Q7148797,regular
2482675927,wikipedia,en:Patxi's Chicago Pizza,regular
2482675928,name,Dark Garden,regular
2482675928,shop,boutique,regular
2482675929,addr:city,San Francisco,regular
2482675929,addr:country,US,regular
2482675929,addr:housenumber,401,regular
2482675929,addr:postcode,94102,regular
2482675929,addr:state,California,regular
2482675929,addr:street,Hayes Street,regular
2482675929,name,Christopher Elbow,regular
2482675929,shop,chocolate,regular
2484268630,amenity,bicycle_rental,regular
2484268630,capacity,27,regular
2484268630,name,Market at 10th,regular
2484268630,network,Ford GoBike,regular
2484268630,network:wikidata,Q16971391,regular
2484268630,operator,Motivate,regular
2484268630,operator:wikidata,Q4735954,regular
2484293076,addr:city,San Francisco,regular
2484293076,addr:housenumber,520,regular
2484293076,addr:street,Waller Street,regular
2484293076,name,Wiggle Bicycles,regular
2484293076,opening_hours,Tu-Fr 10:00-18:30; Sa-Su 10:00-17:00,regular
2484293076,service:bicycle:diy,no,regular
2484293076,service:bicycle:pump,yes,regular
2484293076,service:bicycle:repair,yes,regular
2484293076,shop,bicycle,regular
2485515167,addr:city,San Francisco,regular
2485515167,addr:housenumber,2288,regular
2485515167,addr:postcode,94110,regular
2485515167,addr:street,Mission Street,regular
2485515167,amenity,restaurant,regular
2485515167,cuisine,mexican,regular
2485515167,name,Taqueria Cancun,regular
2485515167,outdoor_seating,no,regular
2485515167,phone,+14152529560,regular
2485515167,taqueria,yes,regular
2485515167,website,http://www.taqueriacancunsf.com/,regular
2485515167,wheelchair,yes,regular
2485515170,amenity,bicycle_parking,regular
2485515170,bicycle_parking,stands,regular
2485515170,capacity,4,regular
2485615532,amenity,bicycle_parking,regular
2485615532,bicycle_parking,stands,regular
2485615532,capacity,4,regular
2494567954,alt_name,99ft2;99 Square Feet;Kafe 99 sqft,regular
2494567954,cuisine,coffee_shop,regular
2494567954,disused:amenity,cafe,regular
2494567954,name,Kafe 99 Square Feet,regular
2494567956,amenity,post_box,regular
2494567956,name,FedEx Express,regular
2494567956,operator,FedEx,regular
2494567980,access,private,regular
2494567980,barrier,gate,regular
2494567982,access,private,regular
2494567982,barrier,gate,regular
2494567991,amenity,restaurant,regular
2494567991,cuisine,mexican,regular
2494567991,name,El Tepa,regular
2494578820,highway,bus_stop,regular
2494578820,operator,San Francisco Municipal Railway,regular
2494578821,cuisine,coffee_shop,regular
2494578821,disused:amenity,cafe,regular
2494578821,name,Nano Cafe,regular
2494578821,old_name,Musica Colombian Fusion & Cafe,regular
2495287890,addr:city,San Francisco,regular
2495287890,addr:housenumber,447,regular
2495287890,addr:street,Bush Street,regular
2495287890,name,Hôtel des Arts,regular
2495287890,tourism,hotel,regular
2495287890,wikidata,Q5912182,regular
2495740311,addr:city,San Francisco,regular
2495740311,addr:housename,suite 600,regular
2495740311,addr:housenumber,88,regular
2495740311,addr:street,Kearny Street,regular
2495740311,amenity,embassy,regular
2495740311,country,FR,regular
2495740311,name,Consulat de France à San Francisco,regular
2496738466,historic,monument,regular
2496738466,name,Sun Yat-sen's statue,regular
2496747207,addr:city,San Francisco,regular
2496747207,addr:housenumber,1345,regular
2496747207,addr:street,Bush Street,regular
2496747207,landuse,farm,regular
2496747207,name,Alliance Française,regular
2499498547,delivery,only,regular
2499498547,wheelchair,limited,regular
2499499476,amenity,parking,regular
2499499476,name,Handlery Parking,regular
2501316102,amenity,atm,regular
2501316102,name,Chase ATM,regular
2501316103,addr:city,San Francisco,regular
2501316103,addr:housenumber,1638,regular
2501316103,addr:postcode,94115,regular
2501316103,addr:street,Post Street,regular
2501316103,amenity,restaurant,regular
2501316103,cuisine,ramen,regular
2501316103,name,Waraku,regular
2501316103,website,http://www.warakuus.com,regular
2502220573,addr:city,San Francisco,regular
2502220573,addr:housenumber,160,regular
2502220573,addr:postcode,94110,regular
2502220573,addr:street,Capp Street,regular
2502220573,name,San Francisco Native American Health Center,regular
2502221878,addr:city,San Francisco,regular
2502221878,addr:housenumber,333,regular
2502221878,addr:postcode,94103,regular
